time elapsed (wall):   133.2956
time running program:  133.1488  (99.89%)
time profiling (est.): 0.1468  (0.11%)
number of calls:       11215


%Time    Sec.     #calls   sec/call  F  name

 0.00    0.0001        1   0.000055     version::(bool
 0.00    0.0001        1   0.000055     <anon>:...hare/perl5/Tie/RefHash.pm:76
 0.00    0.0001        1   0.000054     <anon>:...sr/share/perl5/English.pm:47
 0.00    0.0001        1   0.000054     <anon>:...perl5/lib/perl5/parent.pm:21
 0.00    0.0001        1   0.000053     <anon>:...thread-multi/Encode/JP.pm:12
 0.00    0.0001        1   0.000053     autodie::Scope::GuardStack::_pop_hook
 0.00    0.0001        1   0.000052     <anon>:...local/share/perl5/Carp.pm:88
 0.00    0.0001        1   0.000052     <anon>:...5/lib/perl5/Fatal.pm:1681]:5
 0.00    0.0001        1   0.000052     <anon>:.../perl5/lib/perl5/parent.pm:2
 0.00    0.0001        1   0.000052     feature::import
 0.00    0.0001        1   0.000051     <anon>:...-thread-multi/Storable.pm:90
 0.00    0.0001        1   0.000051     <anon>:...l5/Attribute/Handlers.pm:199
 0.00    0.0001        2   0.000025     if::unimport
 0.00    0.0000        1   0.000050     <anon>:...erl5/Attribute/Handlers.pm:3
 0.00    0.0000        1   0.000050     <anon>:.../lib64/perl5/attributes.pm:9
 0.00    0.0000        1   0.000050     <anon>:./sorted.pl:88
 0.00    0.0000        1   0.000050     <anon>:...local/share/perl5/Carp.pm:55
 0.00    0.0000        1   0.000050     <anon>:...d-multi/Encode/JP/JIS7.pm:20
 0.00    0.0000        1   0.000049     <anon>:.../lib/perl5/Fatal.pm:1681]:45
 0.00    0.0000        1   0.000049     <anon>:./sorted.pl:15
 0.00    0.0000        1   0.000049     <anon>:...l/share/perl5/constant.pm:40
 0.00    0.0000        1   0.000049     <anon>:...ocal/share/perl5/Carp.pm:744
 0.00    0.0000        1   0.000049     <anon>:...rl5/autodie/Scope/Guard.pm:3
 0.00    0.0000        1   0.000049     <anon>:...are/perl5/Tie/RefHash.pm:107
 0.00    0.0000        1   0.000049     <anon>:...4/perl5/PerlIO/encoding.pm:3
 0.00    0.0000        1   0.000049     <anon>:...ocal/share/perl5/Carp.pm:303
 0.00    0.0000        1   0.000049     <anon>:...local/share/perl5/Carp.pm:68
 0.00    0.0000        2   0.000024     Carp::trusts
 0.00    0.0000        1   0.000048     <anon>:...ti/Encode/CJKConstants.pm:12
 0.00    0.0000        1   0.000048     <anon>:...todie/Scope/GuardStack.pm:50
 0.00    0.0000        1   0.000048     <anon>:...nux-thread-multi/Encode.pm:5
 0.00    0.0000        1   0.000047     <anon>:...perl5/lib/perl5/autodie.pm:3
 0.00    0.0000        1   0.000047     <anon>:...ad-multi/Encode/JP/JIS7.pm:2
 0.00    0.0000        1   0.000047     <anon>:...lti/Encode/CJKConstants.pm:7
 0.00    0.0000        1   0.000046     <anon>:...-thread-multi/Storable.pm:64
 0.00    0.0000        1   0.000046     <anon>:...l5/Attribute/Handlers.pm:215
 0.00    0.0000        1   0.000046     <anon>:...-multi/Encode/MIME/Name.pm:2
 0.00    0.0000        1   0.000046     <anon>:...5/Tie/Hash/NamedCapture.pm:1
 0.00    0.0000        1   0.000046     <anon>:...d-multi/Encode/Encoding.pm:4
 0.00    0.0000        1   0.000046     <anon>:...perl5/lib/perl5/autodie.pm:4
 0.00    0.0000        1   0.000046     <anon>:./sorted.pl:16
 0.00    0.0000        3   0.000015     bytes::import
 0.00    0.0000        1   0.000045     <anon>:.../local/share/perl5/Carp.pm:5
 0.00    0.0000        1   0.000045     <anon>:...read-multi/Data/Dumper.pm:21
 0.00    0.0000        1   0.000045     <anon>:.../lib/perl5/autodie/Util.pm:3
 0.00    0.0000        1   0.000045     <anon>:...ib64/perl5/Config_heavy.pl:5
 0.00    0.0000        1   0.000044     <anon>:...read-multi/Encode/Alias.pm:5
 0.00    0.0000        1   0.000044     <anon>:...read-multi/Encode/Alias.pm:2
 0.00    0.0000        1   0.000044     <anon>:...read-multi/Data/Dumper.pm:23
 0.00    0.0000        1   0.000043     <anon>:/usr/lib64/perl5/POSIX.pm:2
 0.00    0.0000        1   0.000043     <anon>:...l/share/perl5/constant.pm:90
 0.00    0.0000        1   0.000043     <anon>:.../perl5/lib/perl5/Fatal.pm:11
 0.00    0.0000        1   0.000043     autodie::Scope::GuardStack::new
 0.00    0.0000        1   0.000042     <anon>:...l/share/perl5/Data/Lock.pm:3
 0.00    0.0000        1   0.000042     <anon>:...x-thread-multi/Encode.pm:241
 0.00    0.0000        1   0.000042     attributes::_modify_attrs_and_deprecate
 0.00    0.0000        1   0.000042     <anon>:.../share/perl5/Data/Lock.pm:18
